!   ,$
!   ,?
!   ,|
!   ,¦
!   ,ǂ
!   ,‖
!   ,†
!   ,‡
!   ,⁅
!   ,⁆
!   ,⁇
!   ,⌇
!   ,♰
"""",𐤚
"""",𐤛
