Ⴤ,Ⴥ
Ⴤ,ბ
Ⴤ,ლ
Ⴤ,პ
Ⴤ,რ
Ⴤ,ც
Ⴤ,ჭ
Ⴤ,ჱ
Ⴤ,ჵ
Ⴤ,ჶ
Ⴤ,ჸ
Ⴤ,჻
Ⴤ,ᴕ
Ⴤ,ᴥ
Ⴤ,ᵹ
Ⴤ,ᵻ
Ⴤ,‖
Ⴤ,†
Ⴤ,‡
Ⴤ,•
Ⴤ,※
Ⴤ,‼
Ⴤ,‽
Ⴤ,‿
Ⴤ,⁀
Ⴤ,⁁
Ⴤ,⁂
Ⴤ,⁅
Ⴤ,⁆
Ⴤ,⁇
Ⴤ,⁊
Ⴤ,⁌
Ⴤ,⁍
Ⴤ,⁐
Ⴤ,⁑
Ⴤ,⁒
Ⴤ,⁓
Ⴤ,⁖
Ⴤ,⁘
Ⴤ,⁙
Ⴤ,⁜
Ⴤ,₠
Ⴤ,₡
Ⴤ,₤
Ⴤ,₦
Ⴤ,₩
Ⴤ,₪
Ⴤ,₭
Ⴤ,₮
Ⴤ,₱
Ⴤ,₳
Ⴤ,₴
Ⴤ,₸
Ⴤ,₹
Ⴤ,←
Ⴤ,↑
Ⴤ,→
Ⴤ,↓
Ⴤ,↔
Ⴤ,↕
Ⴤ,↖
Ⴤ,↗
Ⴤ,↘
Ⴤ,↙
Ⴤ,↞
Ⴤ,↟
Ⴤ,↠
Ⴤ,↡
Ⴤ,↢
Ⴤ,↣
Ⴤ,↩
Ⴤ,↪
Ⴤ,↭
Ⴤ,↯
Ⴤ,↰
Ⴤ,↱
Ⴤ,↲
Ⴤ,↳
Ⴤ,↴
Ⴤ,↵
Ⴤ,↶
Ⴤ,↷
Ⴤ,↸
Ⴤ,↹
Ⴤ,↺
Ⴤ,↻
Ⴤ,⇋
Ⴤ,⇌
Ⴤ,⇍
Ⴤ,⇏
Ⴤ,⇐
Ⴤ,⇑
Ⴤ,⇒
Ⴤ,⇓
Ⴤ,⇔
Ⴤ,⇞
Ⴤ,⇟
Ⴤ,⇠
Ⴤ,⇡
Ⴤ,⇢
Ⴤ,⇣
Ⴤ,⇤
Ⴤ,⇥
Ⴤ,⇦
Ⴤ,⇧
Ⴤ,⇨
Ⴤ,⇩
Ⴤ,⇰
Ⴤ,⇱
Ⴤ,⇲
Ⴤ,⇽
Ⴤ,⇾
Ⴤ,⇿
Ⴤ,⌂
Ⴤ,⌇
Ⴤ,⌑
Ⴤ,⌒
Ⴤ,⌓
Ⴤ,⌔
Ⴤ,⌕
Ⴤ,⌖
Ⴤ,⌗
Ⴤ,⌘
Ⴤ,⌥
Ⴤ,⌦
Ⴤ,⌧
Ⴤ,⌫
Ⴤ,⌬
Ⴤ,⌭
Ⴤ,⌲
Ⴤ,⌶
Ⴤ,⌺
Ⴤ,⌽
Ⴤ,⍉
Ⴤ,⍋
Ⴤ,⍙
Ⴤ,⍚
Ⴤ,⍜
Ⴤ,⍝
Ⴤ,⍻
Ⴤ,⍾
Ⴤ,⎄
Ⴤ,⎆
Ⴤ,⎇
Ⴤ,⎈
Ⴤ,⎋
Ⴤ,⎌
Ⴤ,⎍
Ⴤ,⎑
Ⴤ,⎔
Ⴤ,⎖
Ⴤ,⏁
Ⴤ,⏂
Ⴤ,⏃
Ⴤ,⏄
Ⴤ,⏅
Ⴤ,⏆
Ⴤ,⏏
Ⴤ,⏔
Ⴤ,⏙
Ⴤ,⏢
Ⴤ,⏣
Ⴤ,⏦
Ⴤ,▢
Ⴤ,▣
Ⴤ,▨
Ⴤ,▱
Ⴤ,▲
Ⴤ,△
Ⴤ,▷
Ⴤ,▽
Ⴤ,◂
Ⴤ,◇
Ⴤ,◈
Ⴤ,◉
Ⴤ,◊
Ⴤ,◍
Ⴤ,◎
Ⴤ,◐
Ⴤ,◑
Ⴤ,◒
Ⴤ,◓
Ⴤ,◔
Ⴤ,◕
Ⴤ,◖
Ⴤ,◗
Ⴤ,◜
Ⴤ,◝
Ⴤ,◞
Ⴤ,◟
Ⴤ,◠
Ⴤ,◡
Ⴤ,◢
Ⴤ,◣
Ⴤ,◤
Ⴤ,◥
Ⴤ,◧
Ⴤ,◨
Ⴤ,◩
Ⴤ,◪
Ⴤ,◫
Ⴤ,◬
Ⴤ,◭
Ⴤ,◮
Ⴤ,◯
Ⴤ,◰
Ⴤ,◱
Ⴤ,◲
Ⴤ,◳
Ⴤ,◾
